name,city,country,iata,icao,latitude,longitude,continent
Chulman Airport,Neryungri,Russia,NER,UELL,56.913898468018,124.91400146484,Asia
Polyarny Airport,Yakutia,Russia,PYJ,UERP,66.4003982544,112.029998779,Asia
Chokurdakh Airport,Chokurdah,Russia,CKH,UESO,70.62310028076172,147.90199279785156,Asia
Cherskiy Airport,Cherskiy,Russia,CYX,UESS,68.7406005859375,161.33799743652344,Asia
Tiksi Airport,Tiksi,Russia,IKS,UEST,71.697700500488,128.90299987793,Asia
Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,Russia,KXK,UHKK,50.409000396728516,136.9340057373047,Asia
Ugolny Airport,Anadyr,Russia,DYR,UHMA,64.734902,177.740997,Asia
Okhotsk Airport,Okhotsk,Russia,OHO,UHOO,59.410064697265625,143.05650329589844,Asia
Ujae Atoll Airport,Ujae Atoll,Marshall Islands,UJE,UJAP,8.92805957794,165.761993408,Pacific
Mariupol International Airport,Mariupol International,Ukraine,MPW,UKCM,47.07609939575195,37.44960021972656,Europe
Luhansk International Airport,Lugansk,Ukraine,VSG,UKCW,48.4174003601,39.3740997314,Europe
Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,UKDE,47.867000579833984,35.31570053100586,Europe
Kryvyi Rih International Airport,Krivoy Rog,Ukraine,KWG,UKDR,48.04330062866211,33.209999084472656,Europe
Kharkiv International Airport,Kharkov,Ukraine,HRK,UKHH,49.924800872802734,36.290000915527344,Europe
Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,UKLI,48.88420104980469,24.686100006103516,Europe
Chernivtsi International Airport,Chernovtsk,Ukraine,CWC,UKLN,48.259300231933594,25.98080062866211,Europe
Rivne International Airport,Rivne,Ukraine,RWN,UKLR,50.60710144042969,26.141599655151367,Europe
Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,UKLU,48.634300231933594,22.263399124145508,Europe
Solovki Airport,Solovetsky Islands,Russia,CSH,ULAS,65.0299987793,35.7333335876,Europe
Cherepovets Airport,Cherepovets,Russia,CEE,ULBC,59.273601532,38.015800476100004,Europe
Amderma Airport,Amderma,Russia,AMV,ULDD,69.76329803466797,61.556400299072266,Europe
Kotlas Airport,Kotlas,Russia,KSZ,ULKK,61.235801696777344,46.6974983215332,Europe
Petrozavodsk Airport,Petrozavodsk,Russia,PES,ULPB,61.88520050048828,34.154701232910156,Europe
Hrodna Airport,Hrodna,Belarus,GNA,UMMG,53.60200119018555,24.053800582885742,Europe
Mogilev Airport,Mogilev,Belarus,MVQ,UMOO,53.954898834228516,30.09510040283203,Europe
Yeniseysk Airport,Yeniseysk,Russia,EIE,UNII,58.47420120239258,92.11250305175781,Asia
Kyzyl Airport,Kyzyl,Russia,KYZ,UNKY,51.66939926147461,94.40059661865234,Asia
Spichenkovo Airport,Novokuznetsk,Russia,NOZ,UNWW,53.811401,86.877197,Asia
Khatanga Airport,Khatanga,Russia,HTG,UOHH,71.97810363769531,102.49099731445312,Asia
Igarka Airport,Igarka,Russia,IAA,UOII,67.43720245361328,86.62190246582031,Asia
Khankala Air Base,Grozny,Russia,\N,URMG,43.298099517822266,45.78409957885742,Europe
Nalchik Airport,Nalchik,Russia,NAL,URMN,43.512901306152344,43.636600494384766,Europe
Beslan Airport,Beslan,Russia,OGZ,URMO,43.2051010132,44.6066017151,Europe
Elista Airport,Elista,Russia,ESL,URWI,46.3739013671875,44.33089828491211,Europe
Aleknagik / New Airport,Aleknagik,United States,WKK,5A8,59.2826004028,-158.617996216,America
Mercer County Airport,Bluefield,United States,BLF,KBLF,37.295799255371094,-81.20770263671875,America
Mid Delta Regional Airport,Greenville,United States,GLH,KGLH,33.4828987121582,-90.98560333251953,America
Tri Cities Airport,Pasco,United States,PSC,KPSC,46.26470184326172,-119.11900329589844,America
Akutan Seaplane Base,Akutan,United States,KQA,KQA,54.1337704415,-165.778895617,America
Lopez Island Airport,Lopez,United States,LPS,S31,48.4838981628418,-122.93800354003906,America
Salekhard Airport,Salekhard,Russia,SLY,USDD,66.5907974243164,66.61100006103516,Asia
Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,USHH,61.028499603271484,69.08609771728516,Asia
Nyagan Airport,Nyagan,Russia,NYA,USHN,62.110001,65.614998,Asia
Sovetskiy Airport,Sovetskiy,Russia,OVS,USHS,61.326622009277344,63.60191345214844,Asia
Izhevsk Airport,Izhevsk,Russia,IJK,USII,56.82809829711914,53.45750045776367,Europe
Pobedilovo Airport,Kirov,Russia,KVX,USKK,58.503299713135,49.348300933838,Europe
Nadym Airport,Nadym,Russia,NYM,USMM,65.48090362548828,72.69889831542969,Asia
Raduzhny Airport,Raduzhnyi,Russia,RAT,USNR,62.1585998535,77.32890319820001,Asia
Nefteyugansk Airport,Nefteyugansk,Russia,NFG,USRN,61.108299255371094,72.6500015258789,Asia
Kurgan Airport,Kurgan,Russia,KRO,USUU,55.47529983520508,65.41560363769531,Asia
Khudzhand Airport,Khudzhand,Tajikistan,LBD,UTDL,40.21540069580078,69.6947021484375,Asia
Andizhan Airport,Andizhan,Uzbekistan,AZN,UTKA,40.7276992798,72.2939987183,Asia
Fergana International Airport,Fergana,Uzbekistan,FEG,UTKF,40.358798980699994,71.7450027466,Asia
Namangan Airport,Namangan,Uzbekistan,NMA,UTKN,40.9846000671,71.5567016602,Asia
Nukus Airport,Nukus,Uzbekistan,NCU,UTNN,42.488399505615234,59.62329864501953,Asia
Urgench Airport,Urgench,Uzbekistan,UGC,UTNU,41.58430099487305,60.641700744628906,Asia
Karshi Khanabad Airport,Khanabad,Uzbekistan,KSQ,UTSL,38.8335990906,65.9215011597,Asia
Termez Airport,Termez,Uzbekistan,TMJ,UTST,37.28670120239258,67.30999755859375,Asia
Staroselye Airport,Rybinsk,Russia,RYB,UUBK,58.10419845581055,38.92940139770508,Europe
Belgorod International Airport,Belgorod,Russia,EGO,UUOB,50.643798828125,36.5900993347168,Europe
Kursk East Airport,Kursk,Russia,URS,UUOK,51.7505989074707,36.29560089111328,Europe
Lipetsk Airport,Lipetsk,Russia,LPK,UUOL,52.70280075073242,39.53779983520508,Europe
Vorkuta Airport,Vorkuta,Russia,VKT,UUYW,67.48860168457031,63.993099212646484,Europe
Bugulma Airport,Bugulma,Russia,UUA,UWKB,54.63999938964844,52.801700592041016,Europe
Yoshkar-Ola Airport,Yoshkar-Ola,Russia,JOK,UWKJ,56.700599670410156,47.904701232910156,Europe
Cheboksary Airport,Cheboksary,Russia,CSY,UWKS,56.090301513671875,47.3473014831543,Europe
Ulyanovsk East Airport,Ulyanovsk,Russia,ULY,UWLW,54.4010009765625,48.80270004272461,Europe
Orsk Airport,Orsk,Russia,OSW,UWOR,51.0724983215332,58.59560012817383,Asia
Penza Airport,Penza,Russia,PEZ,UWPP,53.110599517822266,45.02109909057617,Europe
Saransk Airport,Saransk,Russia,SKX,UWPS,54.12512969970703,45.212257385253906,Europe
Balakovo Airport,Balakovo,Russia,BWO,UWSB,51.8582992554,47.7456016541,Europe
Hubli Airport,Hubli,India,HBX,VAHB,15.361700058,75.08489990230001,Asia
Koggala Airport,Koggala,Sri Lanka,KCT,VCCK,5.993680000305176,80.32029724121094,Asia
Weerawila Airport,Wirawila,Sri Lanka,WRZ,VCCW,6.25448989868,81.23519897460001,Asia
Battambang Airport,Battambang,Cambodia,BBM,VDBG,13.095600128173828,103.2239990234375,Asia
Shillong Airport,Shillong,India,SHL,VEBI,25.70359992980957,91.97869873046875,Asia
Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,GAU,VEGT,26.10610008239746,91.58589935302734,Asia
Dimapur Airport,Dimapur,India,DMU,VEMR,25.883899688699998,93.77110290530001,Asia
Tezpur Airport,Tezpur,India,TEZ,VETZ,26.7091007232666,92.78469848632812,Asia
Barisal Airport,Barisal,Bangladesh,BZL,VGBR,22.801000595092773,90.30120086669922,Asia
Ban Huoeisay Airport,Huay Xai,Laos,HOE,VLHS,20.2572994232,100.43699646,Asia
Bharatpur Airport,Bharatpur,Nepal,BHR,VNBP,27.678101,84.429398,Asia
Bhadrapur Airport,Chandragarhi,Nepal,BDP,VNCG,26.5708007812,88.07959747310001,Asia
Meghauli Airport,Meghauli,Nepal,MEY,VNMG,27.5774,84.22875,Asia
Nepalgunj Airport,Nepalgunj,Nepal,KEP,VNNG,28.103599548339844,81.66699981689453,Asia
Gan International Airport,Gan Island,Maldives,GAN,VRMG,-0.693342,73.155602,Indian
Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,HAQ,VRMH,6.744229793548584,73.17050170898438,Indian
Kadhdhoo Airport,Laamu Atoll,Maldives,KDO,VRMK,1.8591699600219727,73.52189636230469,Indian
Mae Sot Airport,Tak,Thailand,MAQ,VTPM,16.699899673461914,98.54509735107422,Asia
Buon Ma Thuot Airport,Buonmethuot,Vietnam,BMV,VVBM,12.668299675,108.120002747,Asia
Cat Bi International Airport,Haiphong,Vietnam,HPH,VVCI,20.819400787353516,106.7249984741211,Asia
Cam Ranh Airport,Nha Trang,Vietnam,CXR,VVCR,11.998200416564941,109.21900177001953,Asia
Co Ong Airport,Conson,Vietnam,VCS,VVCS,8.73183,106.633003,Asia
Can Tho International Airport,Can Tho,Vietnam,VCA,VVCT,10.085100174,105.711997986,Asia
Dien Bien Phu Airport,Dienbienphu,Vietnam,DIN,VVDB,21.3974990845,103.008003235,Asia
Phu Cat Airport,Phucat,Vietnam,UIH,VVPC,13.955,109.042,Asia
Pleiku Airport,Pleiku,Vietnam,PXU,VVPK,14.004500389099121,108.01699829101562,Asia
Vinh Airport,Vinh,Vietnam,VII,VVVH,18.7376003265,105.67099762,Asia
Banmaw Airport,Banmaw,Burma,BMO,VYBM,24.268999099731445,97.24620056152344,Asia
Dawei Airport,Dawei,Burma,TVY,VYDW,14.103899955749512,98.20359802246094,Asia
Kawthoung Airport,Kawthoung,Burma,KAW,VYKT,10.049300193786621,98.53800201416016,Asia
Loikaw Airport,Loikaw,Burma,LIW,VYLK,19.691499710083008,97.21479797363281,Asia
Mawlamyine Airport,Mawlamyine,Burma,MNU,VYMM,16.444700241088867,97.66069793701172,Asia
Pathein Airport,Pathein,Burma,BSX,VYPN,16.815201,94.7799,Asia
Pakhokku Airport,Pakhokku,Burma,PKK,VYPU,21.4043,95.11125,Asia
Sumbawa Besar Airport,Sumbawa Island,Indonesia,SWQ,WADS,-8.48904037475586,117.41200256347656,Asia
Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,WADT,-9.40972,119.244003,Asia
Bokondini Airport,Bokondini-Papua Island,Indonesia,BUI,WAJB,-3.6822,138.6755,Asia
Senggeh Airport,Senggeh-Papua Island,Indonesia,SEH,WAJS,-3.45,140.779,Asia
Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,TJS,WALG,2.83583333333,117.373611111,Asia
Datadawai Airport,Datadawai-Borneo Island,Indonesia,DTD,WALJ,0.8106,114.5306,Asia
Kalimarau Airport,Tanjung Redep-Borneo Island,Indonesia,BEJ,WALK,2.1555,117.431999,Asia
Warukin Airport,Tanjung-Borneo Island,Indonesia,TJG,WAON,-2.21655988693,115.435997009,Asia
Sampit(Hasan) Airport,Sampit-Borneo Island,Indonesia,SMQ,WAOS,-2.49919009209,112.974998474,Asia
Dumatumbun Airport,Langgur-Kei Islands,Indonesia,LUV,WAPL,-5.661620140075684,132.7310028076172,Asia
Mali Airport,Alor Island,Indonesia,ARD,WATM,-8.132340431213379,124.59700012207031,Asia
Belaga Airport,Belaga,Malaysia,BLG,WBGC,2.65000009537,113.766998291,Asia
Long Lellang Airport,Long Datih,Malaysia,LGL,WBGF,3.4210000038099997,115.153999329,Asia
Long Seridan Airport,Long Seridan,Malaysia,ODN,WBGI,3.9670000076293945,115.05000305175781,Asia
Mukah Airport,Mukah,Malaysia,MKM,WBGK,2.90639,112.080002,Asia
Bakalalan Airport,Bakalalan,Malaysia,BKM,WBGQ,3.9739999771118164,115.61799621582031,Asia
Lawas Airport,Lawas,Malaysia,LWY,WBGW,4.84917,115.407997,Asia
Bario Airport,Bario,Malaysia,BBN,WBGZ,3.7338900566101074,115.47899627685547,Asia
Tomanggong Airport,Tomanggong,Malaysia,TMG,WBKM,5.40257,118.65763,Asia
Kudat Airport,Kudat,Malaysia,KUD,WBKT,6.922500133514404,116.83599853515625,Asia
Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,WIAT,-5.240556,105.175556,Asia
Halim Perdanakusuma International Airport,Jakarta,Indonesia,HLP,WIHH,-6.266610145568848,106.89099884033203,Asia
Ranai Airport,Ranai-Natuna Besar Island,Indonesia,NTX,WION,3.90871,108.388,Asia
Pangsuma Airport,Putussibau-Borneo Island,Indonesia,PSU,WIOP,0.8355780243873596,112.93699645996094,Asia
Sintang(Susilo) Airport,Sintang-Borneo Island,Indonesia,SQG,WIOS,0.06361900269985199,111.4729995727539,Asia
Pendopo Airport,Talang Gudang-Sumatra Island,Indonesia,PDO,WIPQ,-3.2860701084136963,103.87999725341797,Asia
Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,Indonesia,LSW,WITM,5.226679801940918,96.95030212402344,Asia
Pulau Pangkor Airport,Pangkor Island,Malaysia,PKG,WMPA,4.244719982147217,100.5530014038086,Asia
Long Bawan Airport,Long Bawan-Borneo Island,Indonesia,LBW,WRLB,3.9028,115.6921,Asia
Nunukan Airport,Nunukan-Nunukan Island,Indonesia,NNX,WRLF,4.13333333333,117.666666667,Asia
Long Apung Airport,Long Apung-Borneo Island,Indonesia,LPU,WRLP,1.704486,114.970297,Asia
Albany Airport,Albany,Australia,ALH,YABA,-34.94329833984375,117.80899810791016,Australia
Argyle Airport,Argyle,Australia,GYL,YARG,-16.6369,128.451004,Australia
Aurukun Airport,Aurukun,Australia,AUU,YAUR,-13.354067,141.72065,Australia
Barcaldine Airport,Barcaldine,Australia,BCI,YBAR,-23.5652999878,145.307006836,Australia
Badu Island Airport,Badu Island,Australia,BDD,YBAU,-10.149999618499999,142.1734,Australia
Birdsville Airport,Birdsville,Australia,BVI,YBDV,-25.897499084472656,139.34800720214844,Australia
Broken Hill Airport,Broken Hill,Australia,BHQ,YBHI,-32.0013999939,141.472000122,Australia
Hamilton Island Airport,Hamilton Island,Australia,HTI,YBHM,-20.3581008911,148.95199585,Australia
Bedourie Airport,Bedourie,Australia,BEU,YBIE,-24.346099853515625,139.4600067138672,Australia
Bourke Airport,Bourke,Australia,BRK,YBKE,-30.039199829101562,145.95199584960938,Australia
Burketown Airport,Burketown,Australia,BUC,YBKT,-17.748600006103516,139.53399658203125,Australia
Boigu Airport,Boigu,Australia,GIC,YBOI,-9.23278045654,142.218002319,Australia
Oakey Airport,Oakey,Australia,OKY,YBOK,-27.411399841308594,151.73500061035156,Australia
Boulia Airport,Boulia,Australia,BQL,YBOU,-22.913299560546875,139.89999389648438,Australia
Bathurst Airport,Bathurst,Australia,BHS,YBTH,-33.4094009399,149.651992798,Australia
Blackwater Airport,Blackwater,Australia,BLT,YBTR,-23.603099822998047,148.8070068359375,Australia
Carnarvon Airport,Carnarvon,Australia,CVQ,YCAR,-24.880211,113.67174,Australia
Cobar Airport,Cobar,Australia,CAZ,YCBA,-31.538299560546875,145.79400634765625,Australia
Coober Pedy Airport,Coober Pedy,Australia,CPD,YCBP,-29.040000915527344,134.7209930419922,Australia
Coconut Island Airport,Coconut Island,Australia,CNC,YCCT,-10.050000190734863,143.07000732421875,Australia
Cloncurry Airport,Cloncurry,Australia,CNJ,YCCY,-20.668600082399998,140.503997803,Australia
Ceduna Airport,Ceduna,Australia,CED,YCDU,-32.13059997558594,133.7100067138672,Australia
Cooktown Airport,Cooktown,Australia,CTN,YCKN,-15.444700241088867,145.1840057373047,Australia
Cunnamulla Airport,Cunnamulla,Australia,CMA,YCMU,-28.030000686645508,145.6219940185547,Australia
Coonamble Airport,Coonamble,Australia,CNB,YCNM,-30.983299255371094,148.37600708007812,Australia
Coen Airport,Coen,Australia,CUQ,YCOE,-13.761133,143.113311,Australia
Cooma Snowy Mountains Airport,Cooma,Australia,OOM,YCOM,-36.3005981445,148.973999023,Australia
Doomadgee Airport,Doomadgee,Australia,DMD,YDMG,-17.9403,138.822006,Australia
Darnley Island Airport,Darnley Island,Australia,NLF,YDNI,-9.583330154418945,143.76699829101562,Australia
Devonport Airport,Devonport,Australia,DPO,YDPO,-41.1697006226,146.429992676,Australia
Elcho Island Airport,Elcho Island,Australia,ELC,YELD,-12.019399642899998,135.570999146,Australia
Esperance Airport,Esperance,Australia,EPR,YESP,-33.684399,121.822998,Australia
Flinders Island Airport,Flinders Island,Australia,FLS,YFLI,-40.0917015076,147.992996216,Australia
Geraldton Airport,Geraldton,Australia,GET,YGEL,-28.796101,114.707001,Australia
Gladstone Airport,Gladstone,Australia,GLT,YGLA,-23.869699,151.223007,Australia
Groote Eylandt Airport,Groote Eylandt,Australia,GTE,YGTE,-13.975000381500001,136.460006714,Australia
Griffith Airport,Griffith,Australia,GFF,YGTH,-34.2508010864,146.067001343,Australia
Horn Island Airport,Horn Island,Australia,HID,YHID,-10.586400032,142.289993286,Australia
Hooker Creek Airport,Hooker Creek,Australia,HOK,YHOO,-18.3367004395,130.638000488,Australia
Mount Hotham Airport,Mount Hotham,Australia,MHU,YHOT,-37.0475006104,147.333999634,Australia
Hughenden Airport,Hughenden,Australia,HGD,YHUG,-20.815000534057617,144.22500610351562,Australia
Julia Creek Airport,Julia Creek,Australia,JCK,YJLC,-20.66830062866211,141.72300720214844,Australia
Kalbarri Airport,Kalbarri,Australia,KAX,YKBR,-27.692813,114.259169,Australia
King Island Airport,King Island,Australia,KNS,YKII,-39.877498626708984,143.8780059814453,Australia
Kalkgurung Airport,Kalkgurung,Australia,KFG,YKKG,-17.431900024414062,130.80799865722656,Australia
Karumba Airport,Karumba,Australia,KRB,YKMB,-17.45669937133789,140.8300018310547,Australia
Kowanyama Airport,Kowanyama,Australia,KWM,YKOW,-15.485600471496582,141.75100708007812,Australia
Kubin Airport,Kubin,Australia,KUG,YKUB,-10.225000381500001,142.218002319,Australia
Leonora Airport,Leonora,Australia,LNO,YLEO,-28.87809944152832,121.31500244140625,Australia
Lake Evella Airport,Lake Evella,Australia,LEL,YLEV,-12.498900413513184,135.80599975585938,Australia
Lord Howe Island Airport,Lord Howe Island,Australia,LDH,YLHI,-31.5382995605,159.07699585,Australia
Lockhart River Airport,Lockhart River,Australia,IRG,YLHR,-12.7869,143.304993,Australia
Lismore Airport,Lismore,Australia,LSY,YLIS,-28.8302993774,153.259994507,Australia
Lightning Ridge Airport,Lightning Ridge,Australia,LHG,YLRD,-29.45669937133789,147.98399353027344,Australia
Longreach Airport,Longreach,Australia,LRE,YLRE,-23.4342002869,144.279998779,Australia
Leinster Airport,Leinster,Australia,LER,YLST,-27.843299865722656,120.7030029296875,Australia
Laverton Airport,Laverton,Australia,LVO,YLTN,-28.61359977722168,122.42400360107422,Australia
Mabuiag Island Airport,Mabuiag Island,Australia,UBB,YMAA,-9.949999809265137,142.18299865722656,Australia
Meekatharra Airport,Meekatharra,Australia,MKR,YMEK,-26.6117000579834,118.5479965209961,Australia
Merimbula Airport,Merimbula,Australia,MIM,YMER,-36.9085998535,149.901000977,Australia
Milingimbi Airport,Milingimbi,Australia,MGT,YMGB,-12.0944004059,134.893997192,Australia
Maningrida Airport,Maningrida,Australia,MNG,YMGD,-12.0560998917,134.23399353,Australia
McArthur River Mine Airport,McArthur River Mine,Australia,MCV,YMHU,-16.4424991608,136.083999634,Australia
Mildura Airport,Mildura,Australia,MQL,YMIA,-34.229198455799995,142.085998535,Australia
Mount Magnet Airport,Mount Magnet,Australia,MMG,YMOG,-28.116100311279297,117.84200286865234,Australia
Moree Airport,Moree,Australia,MRZ,YMOR,-29.498899459799997,149.845001221,Australia
Moranbah Airport,Moranbah,Australia,MOV,YMRB,-22.057800293,148.07699585,Australia
Moruya Airport,Moruya,Australia,MYA,YMRY,-35.8978004456,150.143997192,Australia
Mount Gambier Airport,Mount Gambier,Australia,MGB,YMTG,-37.745601654052734,140.78500366210938,Australia
Mornington Island Airport,Mornington Island,Australia,ONG,YMTI,-16.662500381469727,139.17799377441406,Australia
Murray Island Airport,Murray Island,Australia,MYI,YMUI,-9.91666984558,144.054992676,Australia
Maryborough Airport,Maryborough,Australia,MBH,YMYB,-25.5133,152.714996,Australia
Narrandera Airport,Narrandera,Australia,NRA,YNAR,-34.7022018433,146.511993408,Australia
Narrabri Airport,Narrabri,Australia,NAA,YNBR,-30.3192005157,149.82699585,Australia
Normanton Airport,Normanton,Australia,NTN,YNTN,-17.68409,141.069664,Australia
Newman Airport,Newman,Australia,ZNE,YNWN,-23.417800903299998,119.803001404,Australia
Olympic Dam Airport,Olympic Dam,Australia,OLP,YOLD,-30.485000610399997,136.876998901,Australia
Port Augusta Airport,Argyle,Australia,PUG,YPAG,-32.506900787353516,137.7169952392578,Australia
Palm Island Airport,Palm Island,Australia,PMK,YPAM,-18.755300521850586,146.58099365234375,Australia
Paraburdoo Airport,Paraburdoo,Australia,PBO,YPBO,-23.1711006165,117.745002747,Australia
Cocos (Keeling) Islands Airport,Cocos Keeling Island,Cocos (Keeling) Islands,CCK,YPCC,-12.1883001328,96.8339004517,Indian
Gove Airport,Gove,Australia,GOV,YPGV,-12.269399642899998,136.817993164,Australia
Parkes Airport,Parkes,Australia,PKE,YPKS,-33.131401062,148.238998413,Australia
Port Lincoln Airport,Port Lincoln,Australia,PLO,YPLC,-34.6053009033,135.880004883,Australia
Pormpuraaw Airport,Pormpuraaw,Australia,EDR,YPMP,-14.896451,141.60908,Australia
Port Macquarie Airport,Port Macquarie,Australia,PQQ,YPMQ,-31.4358005524,152.863006592,Australia
Portland Airport,Portland,Australia,PTJ,YPOD,-38.31809997558594,141.4709930419922,Australia
Quilpie Airport,Quilpie,Australia,ULP,YQLP,-26.612199783325195,144.2530059814453,Australia
Ramingining Airport,Ramingining,Australia,RAM,YRNG,-12.356399536132812,134.8979949951172,Australia
Roma Airport,Roma,Australia,RMA,YROM,-26.545000076300003,148.774993896,Australia
St George Airport,St George,Australia,SGO,YSGE,-28.049699783325195,148.59500122070312,Australia
Shark Bay Airport,Shark Bay,Australia,MJK,YSHK,-25.8938999176,113.577003479,Australia
Saibai Island Airport,Saibai Island,Australia,SBR,YSII,-9.378330230710002,142.625,Australia
Strahan Airport,Strahan,Australia,SRN,YSRN,-42.154998779296875,145.29200744628906,Australia
Thargomindah Airport,Thargomindah,Australia,XTG,YTGM,-27.986400604248047,143.81100463867188,Australia
Tennant Creek Airport,Tennant Creek,Australia,TCA,YTNK,-19.6343994140625,134.18299865722656,Australia
